hmm,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty [nm]
,144,9164.138573,18711.652,126.5231416,7431.266327,34.68578777,39.97935102,4.698019036
,144,9756.458257,9585.602319,124.4595746,5616.926905,30.92641492,34.30286117,5.177014896
,144,9716.16341,30586.12378,115.9281086,2637.685153,23.13045924,16.84580757,5.007070487
,144,11688.18961,5667.041949,117.6931379,3777.098427,26.38696422,24.31143331,5.010746521
,144,12379.95828,15170.63866,118.3030399,12124.71383,59.1126651,68.81227251,4.251075901
,144,13097.23053,27980.62584,123.5774611,10977.07361,42.90087363,73.1052126,5.393736158
,144,14428.86542,20413.73724,120.5045829,11461.99705,59.41152931,59.18277542,4.043789705
,144,15333.66361,16731.67485,121.0721865,6252.135187,37.3829882,46.06291306,5.798655873
,144,18373.51296,15876.88279,127.3488521,7321.993184,41.55705242,47.33897437,5.629276066
,144,18493.20609,19637.43284,115.7907535,7648.689599,52.83606927,49.96994014,4.727561757
,144,18952.21493,28287.33839,119.8836808,3375.535765,36.17377281,23.1678989,5.520969115
,144,19375.20785,26904.7606,123.4389034,19414.56131,87.63742782,100.6631309,4.182979603
,144,19354.53793,29728.83054,125.1355727,8146.396134,49.14562924,48.74978537,5.047113523
,144,21463.52381,3918.158221,127.1950104,5947.411861,32.76609479,37.78479561,5.574223207
,144,24311.3053,22549.12458,126.3432101,14551.0663,73.70433707,82.66853121,4.808233418
,144,30323.42892,7998.153403,126.1510621,2585.926876,25.31867375,18.35795304,6.367980675
,144,31012.00653,16826.8631,126.2124738,6066.207217,40.54470644,35.2995691,5.070171982
,144,31578.90122,26415.48973,120.712361,3341.025287,24.94047516,19.59093218,4.908862804
,145,4050.224975,17079.97115,125.8763648,4120.665719,24.07479708,28.35051309,5.981588062
,145,6480.066559,14889.49519,108.1009637,3406.132749,27.45435878,22.04912194,4.352737035
,145,7074.397962,24221.45744,126.0200246,3328.208142,24.30239389,17.59230456,4.88157941
,145,7790.078144,13514.28868,119.3246631,7123.448078,38.07715704,40.2383236,4.403156872
,145,7857.917379,25480.09509,122.8502692,6733.122056,39.91135504,43.7286756,5.293441967
,145,9163.853569,18714.26571,124.0081961,6978.724778,32.82527175,29.51127814,3.689422548
,145,9716.364777,30580.54411,117.4965777,2598.128157,20.90932454,17.65882756,5.397533804
,145,10176.95426,28422.28159,124.2974119,4072.226832,22.91843951,22.92010451,4.917800455
,145,11696.55734,5668.069561,114.5872091,3219.591016,26.51743226,17.92757999,4.312803441
,145,12381.30774,15171.35561,119.4921318,12073.79959,57.78839417,70.01174182,4.422481017
,145,13024.56316,30819.12214,125.9636642,8661.688536,37.40747243,52.58032638,5.167530627
,145,13099.98132,27980.14185,123.1525345,10298.32894,45.41607723,63.45815815,4.987851927
,145,14430.9432,20418.26172,118.9676552,10844.4253,58.91610462,55.02049579,3.892433633
,145,15328.99902,16727.87523,119.069828,6147.305318,36.76138895,40.36910764,5.058476468
,145,18387.66176,15875.19699,123.9672397,6987.691529,42.08425115,39.91783781,4.785224595
,145,18488.13981,19633.03608,123.3621926,8332.69245,49.04944725,49.37070914,4.861797048
,145,18957.12148,28282.188,121.8010806,3404.551914,31.99623255,23.37496652,5.68338114
,145,19373.24201,26909.70562,125.0057621,18895.34992,82.13761554,100.7987796,4.40796682
,145,19356.64501,29727.16175,122.7477392,8707.778057,46.61846648,57.41035509,5.308348344
,145,24316.66325,22552.01886,126.7697925,14374.41205,69.56631027,84.13047635,4.980337318
,145,30323.38348,8004.700416,122.4883344,2564.046042,24.07591858,21.16684251,6.865409109
,145,31579.94413,26412.73713,124.0132215,3346.702711,25.33960457,21.47239183,5.553099805
,145,32425.92685,21484.82315,124.4578118,3573.500587,32.41902408,23.34813314,5.649169848
,146,4045.022862,17082.37045,126.1504539,4407.260095,25.50372509,26.34552011,5.287873182
,146,6479.530377,14886.71989,115.3814903,3477.456368,29.74562855,19.00708774,4.265800233
,146,7069.029182,24219.27958,127.1911381,3548.005635,25.81263122,18.21798392,4.817874515
,146,7859.969332,25476.57903,122.4678317,6999.259562,41.7261638,46.80180428,5.396390335
,146,9169.239657,18709.57536,122.1189315,7199.259727,36.8044383,31.65005135,3.696208312
,146,9703.620066,30580.52153,123.3479603,2687.832374,22.6423483,16.1663106,5.321753358
,146,10166.8712,28425.6144,124.5901965,4212.148042,27.14317617,26.88056584,5.484838274
,146,11700.22516,5665.424022,115.580511,3499.390935,28.52927363,15.89293387,3.724769689
,146,12377.79233,15168.72826,121.4149789,12332.5776,58.80004984,73.50865618,4.677825643
,146,14431.60994,20417.58182,118.1987338,11128.79203,66.55781955,51.73225656,3.548515913
,146,15330.93681,16728.11807,121.1867799,6346.854226,39.09496046,44.70435994,5.569557445
,146,18375.73398,15868.18429,126.3857779,7146.748335,45.3496099,46.61208476,5.59787212
,146,18485.04239,19633.80987,118.5537403,7689.549974,52.20546502,53.01219478,5.196979362
,146,18944.30661,28283.54651,126.2273331,3588.688526,36.69915312,21.27842115,5.338442777
,146,19369.54994,26908.03209,125.7955588,19359.06325,85.85280413,109.5080747,4.718182759
,146,19353.81585,29723.88108,125.3475909,8822.713985,49.65980651,53.83355927,5.140071298
,146,21459.31881,3915.876498,125.3392367,5689.044701,35.61004992,35.83017485,5.389691895
,146,24316.839,22551.25683,126.532725,14171.0987,76.77736036,72.9553464,4.396880434
,146,30315.7291,7997.31616,121.472806,2427.036002,26.87148962,13.74047534,5.004350441
,146,31011.31065,16820.83404,125.8018032,6462.293477,41.59263262,35.24406507,4.740235993
,146,32371.91356,11395.83831,125.6983429,5275.435524,35.13165898,29.84595609,4.948466363
,147,6468.305917,14887.58593,113.4145737,3429.399815,28.28702362,21.72193527,4.659439297
,147,7064.207117,24211.5989,125.7016042,3644.851246,27.34553662,18.89784674,4.741091961
,147,9747.543653,9578.205515,127.0801136,5291.811459,28.77181435,29.20143383,4.940965757
,147,9707.786339,30587.56026,124.4272784,2731.400695,22.40944804,18.57559072,5.963861626
,147,11687.38903,5663.028562,123.8688555,3845.14379,26.02130517,26.19370497,5.777211499
,147,12375.92154,15163.81293,124.9621948,13408.67781,59.42399655,87.30528613,5.369960648
,147,14424.22386,20413.66962,126.8778838,11347.73388,61.07540367,60.95689904,4.632690354
,147,15326.53423,16725.94281,126.1774348,6816.805176,36.40928979,48.401766,6.048493339
,147,30321.16336,7993.431802,118.1614776,2334.704473,27.49832811,18.33880413,6.200297797
,148,4053.449701,17082.44103,125.4203018,3936.536911,25.51666298,23.95187391,5.353900318
,148,6478.728332,14887.7936,115.7084948,3493.45198,28.09550214,18.15433269,4.12155074
,148,7080.643961,24225.41548,126.7293959,3395.169198,24.77663932,20.73083285,5.536106554
,148,7788.233435,13515.90085,121.0424713,7464.9942,37.41485357,40.93758109,4.394484863
,148,7863.111213,25480.38457,123.651537,5995.360702,40.83173828,36.46751223,5.077838966
,148,9174.090359,18716.62709,123.969109,7105.62716,34.89279017,37.7373945,4.479713328
,148,9761.235575,9588.470603,124.770801,4993.973796,27.57555827,29.23095079,5.045125922
,148,9718.235552,30585.78463,120.6899052,2527.46418,22.90567885,14.3553679,4.935176887
,148,10182.77666,28433.13082,125.3106889,4403.869902,22.87489139,28.53729116,5.603636292
,148,11699.23984,5663.287658,117.791826,3582.510683,25.9169069,21.86396892,4.821303157
,148,12394.13103,15167.12389,118.1077187,11653.7289,63.5477845,58.73027974,3.803312205
,148,13038.64174,30824.60955,124.0673155,9092.570472,37.64322573,49.04713299,4.493825185
,148,13106.52875,27981.10387,115.8211134,9560.928308,47.37783694,61.47070008,4.621083253
,148,14442.13518,20419.01747,122.5252752,11558.53423,47.42444199,53.39968611,3.770371973
,148,15341.44457,16733.48141,114.9229937,5942.570641,39.95496228,47.87060022,5.708734829
,148,17391.15658,16973.44035,124.0570324,11092.81013,51.50054761,58.44032939,4.36097071
,148,18037.46904,20921.56726,127.1257448,8625.914822,44.84788377,46.78556272,4.742106511
,148,18379.68264,15873.39269,125.3504232,7349.627855,44.82049992,42.22198102,4.89989275
,148,18493.53135,19640.3122,120.2486257,7876.550929,49.3538029,44.58302893,4.45290576
,148,18963.37591,28288.63415,117.146,3859.414765,33.84961339,28.67260499,5.614617302
,148,19365.552,29731.99259,114.4042036,9032.327802,54.15116777,63.64406209,4.924877398
,148,20782.4801,30963.30877,124.8835496,6598.765124,36.49386478,34.34106307,4.480904294
,148,21262.93712,15081.18006,125.8243333,9866.187631,49.01207191,53.51441069,4.623960629
,148,21470.86032,3917.04335,119.7678449,5499.862626,36.82495351,37.26224719,5.289537607
,148,22495.72737,33787.74938,125.1887823,2606.518997,19.67634352,13.27268792,4.829644825
,148,22718.00595,17104.48685,124.2956269,14540.77032,65.75933339,82.0309883,4.626801275
,148,23016.57401,28982.67107,126.7678815,7339.073462,33.53161358,45.42415563,5.359298704
,148,30331.84213,7999.08085,115.5666836,2217.638398,26.81450976,15.85044861,5.542245764
,148,31024.1801,16829.84451,126.0393626,6644.959245,33.79540842,39.62144195,5.145362387
,148,31378.8287,22372.8949,124.0996543,13104.02696,66.68373466,87.83205067,5.44956338
,148,32616.551,18295.83257,127.3357827,4584.723709,30.2132243,31.00625891,5.98558882
,149,4052.721769,17081.51678,122.9884105,4216.429053,25.25713392,27.88175932,5.522457809
,149,6477.812161,14898.34104,114.0157596,3468.929688,25.52922261,19.3398159,4.243094671
,149,7792.77637,13514.79364,121.1073399,7456.382234,37.15697818,40.55200631,4.366713859
,149,7854.411785,25482.44451,125.6658915,7288.850971,38.27607196,45.66578849,5.331194804
,149,9169.07346,18708.93847,121.7369368,7123.084044,32.9406264,35.44654771,4.088807233
,149,9763.099528,9584.664836,120.6022581,5442.922636,30.59033978,34.81473902,5.092730592
,149,9714.763047,30586.31512,122.0333069,2737.650011,20.0556706,19.55648884,5.99633177
,149,10171.38321,28439.1022,125.5627973,4425.694886,22.5213734,25.37666427,5.056597865
,149,11708.48125,5667.697159,112.2688067,3447.113464,26.59028116,23.72626741,4.897738733
,149,12384.98654,15170.16054,118.9038181,12357.15227,57.36509923,63.01734285,3.88498679
,149,13033.73641,30821.66848,124.9439922,8548.13776,37.38366562,52.69410676,5.162800857
,149,13100.73963,27981.85929,123.6257885,11293.09112,42.02677934,73.179007,5.255614508
,149,14437.38495,20415.74338,116.8131077,11091.03716,60.48819475,55.83214614,3.728857068
,149,15338.53655,16733.74946,119.896112,5681.507442,34.78761267,29.23447667,4.157226761
,149,18377.17735,15876.23953,124.4424591,7119.001975,39.66726309,44.22998251,5.19731922
,149,18493.31741,19634.46972,123.1580543,7914.058839,48.49356326,41.74224245,4.371715304
,149,18962.00934,28290.98152,115.6754657,3423.803198,33.81760921,23.29802093,5.126645932
,149,19378.94641,26908.24046,122.2218237,18951.86391,85.13507155,95.02675324,3.976854164
,149,19359.58021,29733.7247,121.165866,8130.200133,49.74232251,51.52811186,5.002835065
,149,21463.10029,3917.918437,126.0478769,5618.743205,31.79252815,35.80327451,5.508673781
,149,23021.85828,28987.0774,122.0860291,6902.751274,37.63054223,45.85049688,5.334317142
,149,24318.83456,22556.2148,124.0895045,14682.99903,72.34876628,86.38247528,4.798229737
,149,30330.47863,7999.417219,114.2233804,2317.646093,26.66173581,17.25366987,5.58272583
,149,31572.66878,26415.3099,126.0065542,3475.845336,24.90202687,19.90949524,5.185294831
,150,4042.397031,17084.26042,126.9086755,4378.854775,22.5461701,27.24905429,5.539725121
,150,6478.667296,14891.55933,111.2274936,3417.016951,29.33015649,19.4132038,4.128695034
,150,7074.850878,24218.42705,123.108494,3476.008988,25.06887343,20.18306132,5.027017647
,150,7783.694415,13510.56011,122.0160541,7664.745649,37.52199887,46.02360642,4.836460928
,150,9173.463625,18709.36557,123.9805002,7152.001368,35.67873689,35.27012,4.196121764
,150,11697.81581,5662.756109,115.1416221,3603.367183,27.90244911,21.23996779,4.495460737
,150,12377.97253,15164.53508,124.2701976,12803.65875,58.62275915,70.79789814,4.55467344
,150,13095.35586,27977.84574,122.1330164,10010.36054,42.00381431,64.64009987,5.133250218
,150,14429.0379,20416.68,120.3962942,10976.13258,59.88460241,53.37499339,3.829325103
,150,15330.78653,16732.11218,121.2514498,6249.785515,37.12615619,49.85218665,6.262031595
,150,18486.25326,19637.21454,126.2263289,8924.609209,50.28042824,63.71152797,6.035857002
,150,18947.33757,28282.40529,119.6523814,3263.404881,33.98316257,22.66137061,5.570261233
,150,19370.38237,26903.47638,125.1872807,19767.06154,89.14310109,103.9492984,4.356024592
,150,19349.53638,29730.42441,125.8974245,8773.292021,48.16780463,60.05217956,5.773819809
,150,31570.91771,26407.55485,124.6989059,3417.780522,27.66991262,20.46577631,5.285626109
,150,32364.69916,11395.41351,124.6679815,5177.392123,34.90785474,30.09418872,4.995347896
,151,4048.354106,17088.37615,118.8714858,4132.725424,26.15656717,26.74708248,5.094023168
,151,6479.776448,14890.12196,115.9628163,3417.688513,27.83393299,19.57625342,4.473447917
,151,7076.032443,24220.89681,124.2189819,3441.560399,25.14264851,17.93227597,4.68807217
,151,7791.915776,13512.59655,118.731241,7233.005581,39.50347056,38.79750687,4.162988682
,151,7865.746508,25475.74089,117.4611031,6257.81583,41.20654954,40.46555711,4.857137728
,151,9174.813073,18715.22419,123.161189,7380.7409,35.69069362,38.52938737,4.348553047
,151,9756.769867,9583.346893,125.4255681,4747.763623,29.20057583,25.65852379,4.773479827
,151,9716.933114,30587.4956,122.5647327,2491.360925,22.96380228,13.07838182,4.791169423
,151,10183.57116,28427.13624,127.097764,4112.821379,23.22596274,25.91291921,5.63806738
,151,11703.94589,5669.792977,112.4102894,3369.994165,28.18192539,18.64891062,4.128321033
,151,12385.86493,15171.37177,117.2756743,12004.94688,61.96840442,69.03002593,4.232895705
,151,13030.62662,30824.39303,123.3870738,8922.890492,41.11134305,56.65917148,5.172767575
,151,13100.87615,27978.15397,121.7857698,10288.91459,42.67141674,64.79382529,4.982035198
,151,14432.7485,20418.79601,125.5733164,11712.66144,45.32500611,54.90368423,4.000918118
,151,14833.2197,24310.4521,125.8709884,4023.695867,28.42957168,24.56512306,5.396627191
,151,15338.12358,16735.96146,118.7377518,6082.553068,36.8821326,43.30953149,5.41895211
,151,18382.00903,15876.47007,123.1214561,6800.08866,44.43552953,37.84775582,4.621570981
,151,18499.9193,19634.33659,123.2265331,8058.610837,53.45570191,44.83218721,4.587350009
,151,18964.64397,28285.06236,114.1952966,3478.627269,37.22449798,21.26005418,4.576139878
,151,19379.8609,26908.86124,119.6790921,18489.76149,91.05539903,93.14022316,3.836976827
,151,19361.45503,29723.39036,122.3030384,8897.910906,53.23205195,51.66799604,4.68197932
,151,24318.06392,22551.33922,127.1087872,15388.49964,72.06451393,83.2740213,4.638904384
,151,30334.02404,8001.749773,112.8519093,2128.785046,27.76941141,12.78000905,4.686732902
,151,30566.21036,8841.957159,124.0637195,2862.606694,23.208528,16.92908987,5.27092903
,151,31585.84579,26409.76196,115.8511721,3421.694535,28.82138088,22.43059451,4.982878865
,152,4043.634852,17082.67386,121.435177,4313.583386,24.41559481,27.0334636,5.139493147
,152,6480.671495,14889.70935,113.8497943,3567.382911,26.71804716,17.78199085,3.873436354
,152,7785.53764,13514.76849,123.7714258,7819.718163,37.52616825,49.04879762,5.169401637
,152,9168.503688,18708.05844,122.9880687,7448.142522,35.23800187,39.83215485,4.428911728
,152,9756.128497,9590.196839,125.5234833,5372.648764,26.87458589,31.53252311,5.091241753
,152,9712.505133,30584.18989,124.8766859,2834.672487,21.35995225,18.08072112,5.674928806
,152,11704.16704,5663.256874,112.6434498,3584.999524,27.30136048,22.17590344,4.495921564
,152,12380.3724,15168.82552,123.5792266,12652.87948,56.45372701,76.32049094,4.892373298
,152,13030.22143,30820.93445,125.3969519,9361.992932,40.63911209,54.20489015,4.8891419
,152,13098.64251,27979.35053,123.3238793,10558.22304,44.62553297,67.19207895,5.151479693
,152,14425.90472,20416.49325,121.7072358,11174.05073,56.75779255,67.743138,4.789266206
,152,15332.28669,16731.99805,121.0486537,6671.830493,39.10609455,46.60968445,5.504857616
,152,18492.37497,19635.22855,115.8123379,8190.043313,57.14451292,56.61339266,4.969296993
,152,18945.06759,28286.50347,124.6033084,3630.030975,32.73532644,24.96480155,5.911641746
,152,19379.18494,26907.83825,118.9320382,18838.95703,92.98842997,99.37055688,3.957505961
,152,19356.77336,29730.88917,119.4754316,8981.168771,50.65308786,62.49118404,5.294033595
,152,21460.58292,3915.951837,124.7121554,5398.371602,33.23882914,33.68043297,5.30826446
,152,24315.2906,22550.64222,124.6614474,14683.97968,75.5502981,85.91216599,4.816031006
,152,30320.27525,7995.11309,115.3704936,2388.484769,29.53273679,19.6082544,6.147759254
,152,30570.75713,8833.883252,121.728053,2879.480536,25.7777309,17.79316326,5.273760601
,152,31568.99557,26418.95751,123.3394324,3673.481868,26.15305623,19.88815289,4.740650723
,153,4054.641573,17089.26566,122.2379461,4417.063253,23.93986556,28.7469044,5.368468528
,153,6476.339767,14889.87144,116.1968382,3527.304505,26.44644612,20.77975241,4.577045826
,153,7079.141455,24222.16379,118.2461037,3204.398689,27.37371863,20.67624137,5.133208365
,153,7786.892602,13511.96956,121.7596238,7573.85731,36.04059055,38.19072521,4.121724106
,153,7857.285061,25482.05072,126.8622655,6739.971072,40.22016763,34.61184978,4.55520052
,153,9166.842293,18708.78233,127.1982325,7215.212873,32.04080302,32.51133837,4.067913937
,153,9754.166389,9581.194134,126.4114075,5403.131611,29.75393372,29.20541753,4.799088532
,153,9714.687969,30582.47537,122.3159483,2820.641083,21.34813127,18.26269005,5.535961134
,153,10176.81149,28427.82782,123.937625,4262.759051,23.38059877,31.18188374,6.124608469
,153,11696.54964,5670.429515,118.74728,3890.118634,26.5481018,21.63342543,4.500195743
,153,12377.68012,15165.72165,122.5661782,13237.07509,56.11679901,82.56325529,4.964423267
,153,13025.65882,30817.53275,127.321497,9151.801973,38.12937489,56.88828782,5.383296066
,153,13093.45167,27981.89426,126.8247612,11662.51725,44.59166499,67.28519512,4.944539502
